name,lat,lon,gmu_id
Eureka Patch,39.5789046,-106.0626137,37
Phat,39.5763988,-106.0729424,37
Peak One,39.5814675,-106.06998,37
Perimeter,39.5864691,-106.0690173,37
Phat Loop,39.578147,-106.0716121,37
Twin Lakes East,40.0628698,-105.2007225,29
Itchy Elbow Trail,39.5998219,-105.2014494,391
Golden Spike Trail,39.5960672,-105.1922025,391
Golden Spike Trail,39.59554,-105.1918535,391
Lower Hidden ValleyTrail,39.5956419,-105.1912108,391
Lower Hidden ValleyTrail,39.5957992,-105.1916836,391
Pipeline Trail,39.5998634,-105.201557,391
The Yard - Access Trail,38.4310249,-105.2538734,69
The Yard - Green Line,38.4317471,-105.2538161,69
The Yard - Climb Trail,38.4316956,-105.2536384,69
Arkansas Riverwalk,38.4356478,-105.2597413,691
Arkansas Riverwalk,38.4359001,-105.2548996,691
Rise N Shine,38.5380653,-105.9881216,57
Rise N Shine,38.5377232,-105.9860357,57
Rise N Shine,38.5372887,-105.9852331,57
Rise N Shine,38.536402,-105.9842991,57
Rise N Shine,38.5328941,-105.9820018,57
Tower,39.0385081,-108.0283799,421
Frontside Trail,38.5382674,-105.9871625,57
Cottonwood Trail Bypass,39.5641334,-105.0487494,51
First Creek Trail,39.7216996,-104.6643434,104
Triple Creek Greenway Corridor,39.7292652,-104.7547245,104
Auburn Hill Internal Trail,39.6896241,-104.7571281,104
Rimrock Trail,39.339951,-104.7563322,104
East Ridge Trailhead Connector,38.4641444,-105.2940697,691
Twin Lakes East,40.0620648,-105.1998348,29
Smoky Hill (Alternate),39.6447491,-104.8441045,104
Ridgegate Trail,39.5283862,-104.8812509,51
Weaver Gulch Trail Access,39.6291084,-105.1529338,391
Sunrise Creek,39.6203644,-105.1274505,391
Hine Lake Loop Trail,39.6059866,-105.1388099,391
Hine Lake Loop Trail,39.6027416,-105.1393557,391
Dad Clark Dirt Trail,39.5566878,-104.9681693,51
South Kinnickinnick Trail,38.8737034,-104.7694499,110
South Kinnickinnick Trail,38.8737512,-104.768731,110
Golden Summit Trail,39.7521192,-105.2082031,38
Coal Mine Ave Sidepath,39.5953969,-105.0558664,391
Dakota Ridge,38.4632373,-105.252033,581
Dakota Ridge,38.4624176,-105.2517281,581
Tenderfoot,40.0035014,-105.3142128,29
Skyline Trail (ATV),40.8819828,-106.1989052,6
Govt' Ditch Trail (ATV),40.8787511,-106.2035275,6
Govt' Ditch Trail (ATV),40.8766466,-106.192503,6
Govt' Ditch Trail (ATV),40.8681575,-106.186723,6
Ehrlic Foot Path,40.3215529,-104.8452578,94
abandonded trail,40.4470278,-104.7765249,94
Italian Mountain Trail,38.9421406,-106.7446594,55
Connector,38.7909839,-104.8707404,59
Connector,38.7908587,-104.8707909,59
Mt. Cutler Hiking Trail,38.7868598,-104.8784314,59
Mt. Cutler Hiking Trail,38.7869663,-104.878543,59
Mt. Cutler Hiking Trail,38.7870754,-104.8786315,59
Mt. Cutler Hiking Trail,38.7876315,-104.8790138,59
Mt. Cutler Hiking Trail,38.7871711,-104.8768539,59
Mt. Cutler Hiking Trail,38.7874624,-104.8770509,59
Mt. Cutler Hiking Trail,38.7918797,-104.8860329,59
Mt. Cutler Hiking Trail,38.7917693,-104.886685,59
Mt. Cutler Hiking Trail,38.7873944,-104.8776007,59
Sand Creek Trail,38.8870904,-104.7113463,110
Sand Creek Trail,38.8390138,-104.7277554,118
Cheyenne Creek Trail,38.8135721,-104.8234754,59
Pulpet Rock Trail,38.9138488,-104.8130285,110
Kirkegard Single Track Trail,40.1216759,-105.3409248,20
David Lee Roth,40.1176219,-105.3425333,20
Ginger Booty,40.109779,-105.3410464,20
CR 93 (Closed),40.0576835,-105.4867946,29
Austin's Path,40.4587576,-104.8976632,94
Austin's Path,40.4582409,-104.8978089,94
Austin's Path,40.4579873,-104.8978718,94
Austin's Path,40.4584909,-104.8976835,94
Austin's Path,40.4563755,-104.8978303,94
Austin's Path,40.4562265,-104.8980076,94
Austin's Path,40.4560946,-104.8981842,94
Austin's Path,40.4560542,-104.8987534,94
Radcliff,39.9611076,-105.770275,28
Radcliff,39.9628691,-105.7735003,28
Upper Minnie Gulch Trail,37.837148,-107.5261706,75
Nolan Lake Trail,39.5040236,-106.6379153,44
Sinbad Ridge Trail,38.4834182,-109.0069795,60
Roc Creek Trail,38.4698722,-109.0146122,60
Black Bear Trail,39.524958,-105.1447182,461
Jess Weaver Trail,39.5963051,-107.2896102,34
CoRd126J,39.9741141,-105.5175756,29
Storm King Mountain Memorial Trail,39.5762056,-107.4254975,34
Base Trail,38.8136524,-108.6201358,40
Colorado Trail (Segment 4),39.3362749,-105.58385,501
Lake of the Clouds Trail,38.1409903,-105.6321918,86
Swift Creek Trail,38.1434074,-105.619365,86
Rainbow Trail (FS 1336),38.1791776,-105.6209991,86
Rainbow Trail (FS 1336),38.1214432,-105.5997149,86
Rainbow Trail (FS1336),38.0180361,-105.5237809,86
Rainbow Trail (FS1336),38.0250035,-105.5364392,86
Macy Trail,38.0107804,-105.559516,86
McGinnes Lake Trail,40.0289638,-107.2106572,24
Picket Pin Lily Pond Trail,40.0560187,-107.2798224,24
Lost Lakes Trail,40.0869432,-107.2049023,12
Mandall Lakes Trail,40.0658449,-107.1019324,231
Black Mandall Trail,40.0703144,-107.116906,231
Pole Creek,37.7811011,-107.4614333,76
Summit County Recreational Pathway,39.5273508,-106.0456212,37
Sand Creek Trail,38.8390395,-104.7278289,118
Canyon Wren Trail,38.8320874,-104.7366557,118
South Shore,38.2482169,-104.7373831,84
North Fork Trail,40.4812374,-105.474271,20
North Fork Trail,40.4767813,-105.4671031,20
Main Fork Trail,40.9600628,-106.7765207,161
Main Fork Trail,40.919867,-106.7400971,161
Stump Park Trail,40.9316212,-106.7231067,161
Beaver Creek Stump Park Trail,40.9430955,-106.6801066,161
Buffalo Ridge Trail,40.9596569,-106.7001884,161
Buffalo Ridge Trail,40.9329104,-106.7018302,161
Buffalo Ridge Trail,40.9188678,-106.6926668,161
Buffalo Ridge Trail,40.9066354,-106.6896146,161
Big Creek Trail,40.9021906,-106.7044982,161
Big Creek Trail,40.9197525,-106.6295675,161
Big Creek Trail,40.9038549,-106.6628078,161
Main Fork Trail,40.9099619,-106.7322706,161
Main Fork Trail,40.8958143,-106.7200236,161
Gem Lake Trail,40.8847477,-106.7260479,161
Main Fork Trail,40.8637791,-106.7285344,14
Main Fork Trail,40.8808843,-106.7175528,161
Main Fork Trail,40.856302,-106.747997,14
Main Fork Trail,40.853197,-106.7519951,14
West Fork Trail,40.9281775,-106.7945465,161
West Fork Trail,40.9154822,-106.7659429,161
Manzanares Trail,40.9252544,-106.8156972,161
Manzanares Trail,40.9318492,-106.8050249,161
9 Middle Snake Road,40.9206025,-106.8341544,5
Silver City Dispered Campground Road,40.9077235,-106.8563022,5
Marker Hill,39.9794721,-105.7644648,28
Whiskey Creek Trail,40.9944926,-106.9383553,5
Lower Loop Wide Path,38.8922139,-107.0065897,55
Chimney Gulch Trail,39.7365159,-105.2442171,38
Chimney Gulch Trail,39.7353905,-105.2430275,38
Chimney Gulch Trail,39.7367581,-105.2417708,38
Chimney Gulch Trail,39.7374824,-105.2417233,38
Power Line Trail,37.2644298,-107.8690972,75
RidgeView,37.2807059,-107.849834,75
Perins Gulch Trail,37.2877646,-107.8936111,74
Darling Creek Trail,39.8039607,-105.9960523,28
Darling Creek Trail,39.8062567,-105.9646317,28
Ute Peak Trail,39.8122312,-106.0521295,28
Ute Peak Trail,39.8066051,-106.0684501,28
Ute Peak Trail,39.8126752,-106.0537945,28
Ute Peak Trail,39.791055,-106.080281,37
Ute Pass Trail,39.8194733,-106.0893517,28
Ute Peak Trail,39.7780331,-106.0747781,37
Ute Peak Trail,39.7326513,-106.0516999,28
Ute Peak Trail,39.6910003,-106.0268113,37
Ute Peak Trail,39.6929414,-106.0296329,28
Ute Peak Trail,39.6886636,-106.0152589,28
Ptarmigan Pass Trail,39.6753737,-106.0384782,37
Ptarmigan Pass Trail,39.6586722,-106.046138,37
Ptarmigan Pass Trail,39.6795145,-106.0322244,37
Ptarmigan Pass Trail,39.6838018,-106.0155172,37
Ptarmigan Pass Trail,39.694384,-105.99403,28
Williams Fork Boardwalk,39.7915019,-106.0263758,28
Williams Fork Boardwalk,39.7907371,-106.0200284,28
South Fork Trail,39.7481512,-106.0106705,28
South Fork Spur,39.740031,-106.0261989,28
South Fork Trail,39.762335,-105.906322,28
South Fork Trail,39.7791939,-105.965067,28
Williams Fork Boardwalk,39.7917488,-106.0192463,28
South Fork Trail,39.7925072,-106.0196379,28
South Fork Trail,39.7856036,-106.0094542,28
South Fork Trail,39.7784678,-105.9958803,28
St Louis Pass Trail,39.8045329,-105.95461,28
Saint Louis Lake Trail,39.8150938,-105.9493318,28
Saint Louis Lake Trail,39.8103993,-105.9404924,28
Saint Louis Divide Trail,39.8020275,-105.9600909,28
Saint Louis Divide Trail,39.7980938,-105.9476647,28
Acascosa Trail,37.2797693,-106.4366769,81
Empedrado Lake Trail,37.2468238,-106.4219964,81
Valdez Trail,37.2535985,-106.4582195,81
Hot Creek Trail,37.3547095,-106.2887872,81
Hot Creek Trail,37.3487075,-106.2817356,81
Hot Creek Trail,37.3631956,-106.3451444,81
Big Lake Trail,37.3770806,-106.386081,81
Willow Mountain Trail,37.326072,-106.4201827,81
Lake Evelyn Trail,39.8834256,-105.9641131,28
Keyser Ridge Trail,39.8724776,-105.9761941,28
Kinney Creek Trail,39.867728,-105.9817063,28
Keyser Ridge Trail,39.8726712,-105.9692634,28
Saint Louis Divide Trail,39.8711558,-105.965456,28
Byers Peak Trail,39.8739692,-105.9364595,28
Bottle Pass Trail,39.8897389,-105.9379365,28
Saddle Creek Trail,37.3236901,-106.5380143,81
Lake Fork Trail,37.3173615,-106.5021342,81
Castle Rock Trail,37.5622953,-106.5245338,80
Shady Creek Trail,37.5605508,-106.5483384,80
Cross Creek Trail,37.584609,-106.6206278,80
Schrader Creek Trail,37.5772843,-106.5254724,80
Highline Trail,39.2158957,-106.4325115,48
Colorado Trail (Segment 10),39.2585645,-106.4233511,48
Busk Creek Trail,39.2607293,-106.4528835,48
Wolf Creek Trail,37.6413268,-106.5380832,80
West Alder Creek Trail,37.8116335,-106.7274921,79
West Bear Creek Trail,37.7498219,-106.6385408,79
Middle Alder Creek Trail,37.7476486,-106.657388,79
West Alder Creek Trail,37.7804397,-106.6995392,79
Palisade Trail,37.6988652,-106.6681501,79
Alder Bench Trail,37.7330998,-106.6779781,79
Bear Lake,39.2981752,-106.4172382,48
Williams Fork Boardwalk,39.7887243,-106.0225687,28
Williams Fork Boardwalk,39.7890927,-106.0218364,28
Williams Fork Boardwalk,39.7896323,-106.0209621,28
Saint Louis Divide Trail,39.8079465,-105.9604255,28
H Bar G Ranch Trail,40.4385247,-105.4497137,20
Jones Pass Trail,39.7853586,-105.8907481,39
Bower's Peak Trail,37.9560178,-106.5887985,68
Mount Nystrom Trail,39.8028936,-105.8947709,28
Berthoud Pass West,39.800397,-105.7879869,39
Mount Nystrom Trail,39.7891705,-105.8662978,39
Continental Divide NST,37.9412347,-107.0733277,76
Miner's Creek Trail,37.903116,-107.0194288,76
Saint Louis Divide Trail,39.8094973,-105.9037608,28
Mount Nystrom Trail,39.8091321,-105.9011174,28
Fern Creek Trail,37.7232218,-107.1209518,76
North Boundary Trail,40.4456938,-105.5048762,20
North Boundary Trail,40.4522292,-105.5090273,20
North Boundary Trail,40.4972561,-105.5309597,20
North Boundary Trail,40.4974753,-105.5308665,20
Wind River Pass Trail,40.3032279,-105.5393546,20
Ptarmigan Lake Trail,38.8030253,-106.3750135,481
old trail,38.7760498,-106.3844036,481
Dillon Gulch,38.4873243,-107.257302,54
Coal Mesa Trail,38.6065957,-107.2776197,54
Rainbow Lake Trail,38.6585475,-107.2117694,54
Rainbow Lake Trail,38.6724206,-107.2216627,54
Rainbow Lake Trail,38.7113211,-107.2355673,54
Soap Basin Trail 442,38.7275275,-107.2463385,54
Rainbow Lake Trail,38.648207,-107.1949664,54
Mill Castle Trail,38.7273119,-107.163712,54
Sheep Lake Trail 551,38.747697,-107.2383057,54
old logging track,38.0356962,-107.8202372,65
Dallas Trail,38.0335528,-107.8077717,65
Dallas Trail,38.0330772,-107.8078287,65
Hope Lake Trail,37.7811352,-107.8422335,70
Hope Lake Trail,37.7786555,-107.8307381,74
Camp Timberline Trail,40.2768724,-105.5631549,20
Lizard Head Interpretive Trail,37.8132406,-107.9058707,70
Lizard Head Spur,37.8134345,-107.9064846,70
Lizard Head Trail,37.8294379,-107.9059968,70
Sheep Meadows Trail,37.8349661,-107.9108924,70
Cross Mountain Trail,37.7963826,-107.937416,71
Cross Mountain Trail,37.7965077,-107.9374589,71
underground powerline,37.7970927,-107.9383705,71
Lizard Head A Road,37.8016164,-107.9335567,71
Sheep Mountain,37.8039377,-107.9000571,71
Kilpacker Basin Trail,37.8360919,-108.0040621,71
Navajo Lake Trail,37.849042,-108.0139843,71
Charlie Fowler Trail,37.8616954,-107.9973194,70
Rock of Ages Connection,37.8562291,-107.9911111,71
Lizard Head Trail,37.8471605,-107.9645023,70
Sunshine Mesa Road,37.8789941,-107.9298205,70
Wilson Mesa Trail,37.8917254,-107.9574597,70
Wilson Mesa Trail,37.88112,-107.9420009,70
Woods Lake Trail,37.8492093,-108.0408313,71
Groundhog Stock Driveway Trail,37.807807,-108.063916,71
Groundhog Stock Driveway Trail,37.8078469,-108.0634782,71
Groundhog Stock Driveway Trail,37.8079056,-108.0632829,71
Navajo Lake Trail,37.8101056,-108.0621579,71
Navajo Lake Trail,37.8152621,-108.0610415,71
Sockrider Trail,37.7258495,-108.0697093,71
Calico National Recreation Trail,37.7173416,-108.0877876,71
Calico Basin Trail,37.7106693,-108.087772,71
Horse Creek Trail,37.7102337,-108.0688741,71
Horse Gulch Trail,37.7124651,-108.0818778,71
East Fall Creek Trail,37.7364467,-108.0688157,71
East Fall Creek Trail,37.7477473,-108.08062,71
West Fall Trail,37.7541263,-108.0873236,71
Finch Lake - Pear Lake Trail,40.1975365,-105.5804241,20
Almond Butter,38.9115569,-104.8419461,511
Rattle Rocks,38.912745,-104.8429171,511
Rio Lado Trail,37.58055,-108.1224887,71
Winter Trail,37.7780169,-108.0599263,71
Winter Trail Cutoff,37.7688976,-108.0862736,71
West Fall Creek Trail,37.770003,-108.09152,71
Spring Creek Trail,37.6768914,-108.1995509,71
Stoner Creek Trail,37.6504733,-108.2469767,71
West Twin Spring Trail,37.6934789,-108.1967323,71
Stoner Creek Trail,37.6907272,-108.1850324,71
old railroad grade,37.6568619,-108.0505921,71
Montelores Bridge,37.6387855,-108.0601931,71
Bootlegger Gulch Trail,37.6386264,-108.0596111,71
Bootlegger Gulch Trail,37.6387173,-108.0704808,71
Bootlegger Gulch Trail,37.6362016,-108.0645744,71
Bootlegger Gulch Trail,37.6385593,-108.0613303,71
Wildcat Trail,37.6533638,-108.0776514,71
Burnett Creek Trail,37.6865594,-108.0751097,71
Priest Cut Off,37.6034096,-108.1491458,71
Section House Trail,37.6043904,-108.1328729,71
School House Trail,37.6088087,-108.1248329,71
Tenderfoot Trail,37.626852,-108.1053491,71
Lower Ryman Trail,37.6178607,-108.0128045,71
Lower Ryman Trail,37.6296814,-108.0577536,71
Cony Lake Trail,40.1732867,-105.6509202,20
Signal Ditch Trail,39.9702534,-104.9279748,104
Gould Loop Trail,40.5027591,-105.9844853,171
Pueblo Reservoir Trail,38.2718793,-104.7096006,84
Highline Lake Trail,39.2687551,-108.8427744,30
Marvine Trail,39.9697071,-107.3702201,24
East Marvine Trail,39.9855149,-107.3714162,24
East Marvine Trail,40.0093078,-107.4246533,24
East Marvine Trail,40.0096769,-107.4239429,24
Muskrat Lakes Trail,40.0059459,-107.4239546,24
Ptarmigan Spur 4B Road,39.5026579,-106.2965346,45
East Marvine Trail,39.9515697,-107.3075377,24
Pine Isle Lake trail,39.9458657,-107.3851306,24
Big Fish Trail,40.0273897,-107.2728341,24
Big Fish Trail,40.027276,-107.2739498,24
West Marvine Trail,40.0086097,-107.429695,24
Wild Cow Park Trail,40.0199993,-107.3996107,24
Big Ridge Trail,40.0377494,-107.4282376,24
Cow Camp Spur Road,40.0680789,-107.3354126,24
Big Ridge Trail,40.039469,-107.3537497,24
Lake of the Woods Trail,40.0174734,-107.2501344,24
Lake of the Woods Trail,40.0167563,-107.252961,24
Lake of the Woods Trail,40.016949,-107.251515,24
Boulder Lake Trail,40.0117213,-107.2910147,24
Boulder Lake Trail,40.0126743,-107.2804089,24
Boulder Lake Trail,40.0122868,-107.2809129,24
Mirror Lake Trail,40.0559011,-107.3240226,24
Mirror Lake Trail,40.032772,-107.3350876,24
Big Ridge Trail,40.0341363,-107.3386643,24
Duck Lake Trail,40.00489,-107.2408176,24
Himes Peak Trail,39.9932844,-107.2642272,24
Scotts Lake Trail,39.9933901,-107.2359135,24
Carhart Trail,39.9967045,-107.2310304,24
Oyster Lake Trail,39.9470226,-107.2868566,24
MULE MTN. SPUR 2,37.2576856,-107.3116299,77
MULE MTN. SPUR 1,37.2510529,-107.3076553,77
Trail Springs,37.3002911,-107.2311925,77
Blue Creek,37.1666062,-106.8347618,78
Little Bull Creek,37.1917103,-107.5267716,751
Ute Creek,37.1971438,-107.5000113,751
Little Bull Creek,37.1852259,-107.3707798,771
Lost Lakes Trail,40.047225,-107.238173,24
Deer Lake Trail,39.9520854,-107.1697356,26
Devils Causeway Trail,40.0325154,-107.1571695,12
West Lost Lake Trail,40.0734366,-107.2356405,12
Columbine Lake,37.8632556,-107.7615118,74
Columbine Lake,37.860945,-107.7316093,74
Ute Trail,39.1779084,-106.8160241,471
Picket Pin Park Trail,40.0769945,-107.2528335,24
Picket Pin Switchbacks Trail,40.0746433,-107.251237,24
Anderson Reservoir Trail,40.0430403,-107.2867019,24
Sunset Cove Trail,40.769188,-103.2785231,89
Swim Beach Trail,40.7710996,-103.2731551,89
Bear Track Trail,38.7188691,-104.8221953,59
Bear Track Trail,38.7186259,-104.8273832,59
Little Dee Road,37.6394238,-108.3515685,71
Morrison Trail,37.5232509,-108.2185642,73
Cynical Trail,39.4189885,-105.2540432,461
Cynical Trail,39.4198639,-105.253095,461
Cynical Trail,39.415886,-105.2551024,461
Dallas Creek Trail,38.18985,-107.7509027,62
Big Marvine Peak Trail,39.9521999,-107.3318108,24
Big Marvine Peak Trail,39.9553875,-107.3218553,24
South Fork Trail,39.8662723,-107.3222837,24
Doe Creek Trail,39.9114694,-107.3096471,24
Black Mountain Creek Trail,40.1184552,-107.1592831,12
Baldy Trail,40.1399383,-107.1877719,12
Bunker Basin Trail,40.1628808,-107.1555303,12
Sand Creek Trail,40.1223952,-107.1074118,231
Sawtooth Trail,40.0989943,-107.1009074,231
Sage Hen Cutoff,37.5397672,-108.5638881,711
Sage Hen Cutoff,37.5401418,-108.5662855,711
American Lakes Trail,40.4927096,-105.8784897,171
Ute-Heart Lake Trail,40.085261,-107.0310152,231
Ute-Heart Lake Trail,40.0554439,-107.0318957,26
Ute-Heart Lake Trail,40.0559352,-107.032596,231
Gardner Park Wildlife Trail,40.0449402,-107.0183315,26
Ute-Sunnyside Trail,39.9957305,-106.9921125,26
Allen Basin Trail,40.1649623,-107.053074,231
Morrison Trail,37.5671583,-108.1958197,73
Wilson Mesa,37.8850915,-108.020591,70
Wilson Mesa,37.8961841,-107.9863663,70
Mountain Lion Trail,39.8480237,-105.3616468,38
Mountain Lion Trail,39.8480268,-105.3608598,38
Chimney View Trail,40.7684063,-103.2748656,89
Fruita Trail,39.149076,-108.741147,30
Fruita Trail,39.1520348,-108.7423117,30
Fruita Trail,39.1503906,-108.7412281,30
Red Rocks Trail,39.1469139,-108.7412169,30
North Derby Trail,40.0157658,-107.121228,26
Hooper Lake Trail,39.982868,-107.094861,26
Keener Lake Trail,39.9906481,-107.1155021,26
Edge Lake Trail,39.9979645,-107.1128853,26
Edge Lake Spur Trail,39.9982268,-107.1024632,26
Bailey Lakes Trail,39.9825122,-107.0923049,26
Sunnyside Lakes Trail,39.9861827,-107.0390398,26
Indian Cliffs Trail,39.9500214,-107.0519073,26
Sunnyside Lakes Trail,39.9610866,-107.0657683,26
Hooper Lake Trail,39.957763,-107.0656972,26
Bear Park Trail,39.9237094,-107.0566652,26
Middle Derby Trail,39.9376977,-107.0996272,25
Derby Ridge Trail,39.9411766,-107.0856314,26
Roberts Trail,39.9200256,-107.0926802,25
Forest Trail 732,39.0559157,-105.3077364,511
Forest Trail 732,39.0490334,-105.2940306,511
Forest Trail 734,39.061182,-105.2997897,511
Forest Trail 737,39.0586285,-105.2914373,511
Forest Trail 737,39.0665911,-105.2911821,511
120th Avenue MUP,39.9126638,-104.8765329,104
120th Avenue MUP,39.9125406,-104.8721627,104
Old Turret Creek Trail,39.8294256,-107.1861421,25
Blue Grouse Trail,39.8345477,-105.429166,38
Reverands Ridge Nature Trail,39.8752327,-105.4479325,38
I-Camp Loop Spur to Raccoon Trail,39.8773784,-105.4480193,38
Ute-Sweetwater Trail,39.8525808,-107.0852583,25
West Mountain Trail,39.8741959,-107.0689637,25
South W Trail,39.8494021,-107.1388913,25
Turret Creek Trail,39.8235828,-107.186044,25
Johnny Meyers Trail,39.8450814,-107.1659692,25
Johnny Meyers Trail,39.8264547,-107.1630665,25
Rim Lake Trail,39.8570504,-107.237825,25
Long Branch 489 trail,38.3401805,-106.4198507,551
Fawn Creek Trail,39.8656596,-107.2814382,25
Prairie Welcome Trail,39.9384994,-104.7523121,104
Plum Creek Nature Loop,39.5313411,-105.044507,51
Cigar Pond Trail,39.5096995,-105.0821568,461
Dog Off-Leash Area Trails,39.5622902,-105.058796,51
Cigar Pond Trail,39.5083715,-105.0845693,461
Cigar Pond Trail,39.5036626,-105.0863478,461
Muskrat Trail,39.494944,-105.0875714,461
Blackbird Trail,39.4970709,-105.0900536,461
Blackbird Trail,39.497454,-105.0891692,461
Blackbird Trail,39.4985613,-105.0906208,461
Turtle Pond Trail,39.5252466,-105.0391516,51
Mack Mesa Loop Trail,39.2817043,-108.8412133,30
Mack Mesa Loop Trail,39.2817664,-108.8442199,30
OHV Track on South Shore Trail,40.3706238,-104.0806994,95
OHV Track on South Shore Trail,40.3692791,-104.0831141,95
South Swimbeach Parking Lot to Dunes Trail,40.3712357,-104.0839236,95
Northview Campground Trail,40.4013489,-104.0933652,95
Centennial to Cottonwood Trail,40.3708426,-104.0815119,95
Foot Trail North,40.397245,-104.0944382,95
Lakeside to Swimbeach Trail,40.385138,-104.0911057,95
Red Shin Hiking Trail,38.0760701,-102.9435856,126
Red Shin Hiking Trail,38.071773,-102.927298,126
William H. Jackson Trail,37.6179908,-104.8412177,85
Aspen Nature Trail,39.2129273,-107.8070723,421
Aspen Nature Trail,39.2145132,-107.7986062,421
Aspen Nature Trail,39.2206251,-107.7864855,421
Yampa Headquarters Trail,40.4903792,-107.3112023,13
Levsa Nature Trail,37.1428149,-104.5725047,851
Longs Canyon Trail,37.124632,-104.6011139,851
South Shore Trail,37.1270701,-104.6100393,851
Carpios Cove Trail,37.146428,-104.5678007,851
Longs Canyon Trail,37.1266272,-104.6023912,851
Reilly Canyon Trail,37.1307261,-104.6145197,851
South Shore Trail,37.1308371,-104.5812747,851
Longs Canyon Trail,37.1241017,-104.6033254,851
Lower Loop Wide Path,38.8942878,-107.0080318,55
Lower Loop Wide Path,38.8938051,-107.0072232,55
Reilly Canyon Trail,37.1413449,-104.5916737,851
Sylvan Lake Trail,39.4765089,-106.7305564,44
Sylvan Lake Trail,39.4774599,-106.7335097,44
Sneve Gulch Trail,39.4818802,-106.7289082,44
West Brush Creek Trail,39.5373445,-106.7536351,44
West Brush Creek Trail,39.4802938,-106.7389862,44
West Brush Creek Trail,39.4896479,-106.7485683,44
West Brush Creek Trail,39.5296694,-106.7518081,44
West Brush Creek Trail,39.5355061,-106.7524446,44
West Brush Creek Trail,39.5110242,-106.7515011,44
Inlet Trail,39.470972,-106.7292293,44
Inlet Trail,39.4721278,-106.7291397,44
Visitor Center Path,39.5425885,-106.7543549,44
Sylvan Lake Trail,39.4797126,-106.7331932,44
Sylvan Lake Trail,39.4801572,-106.7318092,44
Sylvan Lake Trail,39.4797182,-106.7350862,44
Sylvan Lake Trail,39.4797675,-106.7342021,44
Sylvan Lake Trail,39.4795742,-106.7345495,44
Sweitzer Trail,38.7139783,-108.0344554,64
Sweitzer Trail,38.7163287,-108.025557,64
Sweitzer Trail,38.7143589,-108.0245565,64
Lost Lake Trail,39.7008366,-106.4277272,36
Lost Lake Trail,39.7080933,-106.4101835,36
Never Winter Climbing Access,39.5148315,-105.388383,46
Dines Wall Climbing Access,39.5017134,-105.3712091,46
Dines Wall Climbing Access,39.5021129,-105.3712511,46
Lion's Head Trail,39.5044289,-105.4214804,46
Red Wall Climbing Access,39.5119037,-105.3911041,46
Staunton Rocks Climbing Access,39.5168593,-105.3995734,46
Crags Basin,40.5005996,-105.8845722,171
Mountain View Nature Trail,40.5967208,-106.0080746,6
Mountain View Nature Trail,40.5976828,-106.009189,6
Mountain View Nature Trail,40.5974445,-106.0132813,6
Marsh Quarry,38.5375487,-105.2240873,581
Gould Loop Trail,40.5099959,-106.0047835,171
North Spur Route,40.6442852,-106.0121785,6
Beaver Lodge Nature Trail,40.5504026,-106.0236819,6
Beaver Lodge Nature Trail,40.5517344,-106.02818,6
American Lakes Trail,40.5047921,-105.9139483,171
Seven Utes Trail,40.4996537,-105.9440754,171
Seven Utes Trail,40.4910166,-105.9476169,171
Ranger Lakes Nature Trail,40.5020222,-105.9700289,171
Cliff Palace Trail,37.1669496,-108.4737167,73
Anchor Access (Winter),38.025835,-107.3201202,66
East Canyon Trail,39.3283272,-104.7360999,104
East Canyon Trail,39.3277903,-104.7344408,104
East Canyon Trail,39.3242525,-104.724469,104
Climbers Trail,39.3514687,-104.7676268,104
Junction Trail,37.303678,-107.8768446,74
Lower Animas Mountain,37.3043746,-107.8767411,74
Bouldering,37.3106198,-107.8843315,74
Acorn Alley - ADA Trail,38.7394501,-104.8291023,59
Sundance,38.7308431,-104.818823,59
Sundance Trail,38.7209904,-104.8282771,59
Mountain Loop,38.7390551,-104.8603184,59
Dragon's Backbone Trail,38.7399664,-104.8566206,59
North Talon Trail,38.7228572,-104.848825,59
Talon Trail,38.7223686,-104.8394879,59
Dixon Trail,38.7340255,-104.8604546,59
Dragon's Backbone Trail,38.7371838,-104.8568695,59
Dragon's Backbone Trail,38.7397955,-104.8553658,59
Anchor Access (Winter),38.0215665,-107.3271548,66
East Shore Trail,38.6824496,-107.5969253,63
West Shore Trail,38.6773055,-107.6056409,63
West Shore Trail,38.6728918,-107.6058257,63
West Shore Trail,38.6744048,-107.6057326,63
East Shore Trail,38.6777915,-107.5971279,63
Iron Creek Trail,38.6744472,-107.5978631,63
Iron Creek Trail,38.6737025,-107.5982945,63
Iron Creek Trail,38.672975,-107.5984627,63
Iron Creek Campground Trail,38.6761027,-107.6002133,63
Clear Fork Campground Trail,38.6803079,-107.597613,63
Clear Fork Campground Trail,38.680094,-107.597607,63
Iron Creek Campground Trail,38.6739639,-107.5995209,63
Clear Fork Campground Trail,38.6794676,-107.5973798,63
East Shore Trail,38.676406,-107.5973571,63
Mountain View Trail,40.5817981,-107.361788,441
Mountain View Trail,40.5788353,-107.3616928,441
Mountain View Trail,40.5614532,-107.3747566,441
Mountain View Trail,40.5762175,-107.3656663,441
Mountain View Trail,40.5772475,-107.3619207,441
Mountain View Trail,40.5581217,-107.3780946,441
Mountain View Trail,40.5677652,-107.3746754,441
Mountain View Trail,40.5603835,-107.377135,441
Mountain View Trail,40.5742794,-107.3702984,441
Mountain View Trail,40.583127,-107.3658938,441
Mountain View Trail,40.5832087,-107.3686146,441
Sand Rocks Trail,40.5730873,-107.3800519,4
